time,place,mag,depth,lon,lat,type,alert,tsunami,status,id,hour,month,day_of_week,tsl,hazard_label,target,zone,norm_mag,norm_depth,risk_score
2019-10-25 17:17:52.578,"96 km NE of Finschhafen, Papua New Guinea",4.6,101.89,148.4271,-5.9079,earthquake,,0,reviewed,",us600062xj,",17,10,4,0.8040936111111111,MEDIUM,1,0,0.45999999999999996,0.8544428571428572,5.863328571428571
2021-07-04 18:06:32.167,South Sandwich Islands region,4.5,115.22,-27.8023,-56.2204,earthquake,,0,reviewed,",us6000et82,",18,7,6,1.0309286111111111,MEDIUM,1,0,0.45,0.8354,5.7562
2016-04-15 16:30:46.470,"13 km SW of Saiki, Japan",5.1,10.0,131.8011,32.8598,earthquake,,0,reviewed,",us20005l06,",16,4,4,0.09451388888888888,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2019-09-24 10:15:56.626,"201 km SSE of Cambutal, Panama",4.7,10.0,-79.6971,5.6211,earthquake,,0,reviewed,",us60005mq0,",10,9,1,0.5529066666666667,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2023-03-11 21:23:25.167,southern Mid-Atlantic Ridge,4.6,10.0,-13.3361,-45.8406,earthquake,,0,reviewed,",us7000jkgv,",21,3,5,0.1900588888888889,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-01-12 09:41:27.146,South Sandwich Islands region,4.5,100.35,-27.5103,-56.2958,earthquake,,0,reviewed,",us7000gdl8,",9,1,2,3.099572222222222,MEDIUM,1,0,0.45,0.8566428571428572,5.819928571428571
2017-08-23 11:57:25.870,"23 km WSW of Pullo, Peru",4.6,68.28,-74.0293,-15.2997,earthquake,,0,reviewed,",us2000aaxe,",11,8,2,0.46845555555555557,MEDIUM,1,0,0.45999999999999996,0.9024571428571428,6.007371428571427
2020-10-19 21:17:21.358,"98 km SSE of Sand Point, Alaska",4.6,37.18,-159.6541,54.5979,earthquake,,0,reviewed,",ak020dgx2h8v,us6000cc2w,",21,10,0,0.051851388888888884,MEDIUM,1,0,0.45999999999999996,0.9468857142857143,6.140657142857143
2020-04-15 22:29:49.386,"109 km SSE of Kuqa, China",4.5,10.0,83.3562,40.7878,earthquake,,0,reviewed,",us70008x61,",22,4,2,0.7179483333333333,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2022-10-20 02:26:44.371,"151 km S of Bengkulu, Indonesia",4.6,35.0,102.4005,-5.1643,earthquake,,0,reviewed,",us6000iv1l,",2,10,3,0.142335,MEDIUM,1,0,0.45999999999999996,0.95,6.149999999999999
2016-12-05 18:52:38.840,"74 km S of Hihifo, Tonga",4.5,80.76,-173.7268,-16.6202,earthquake,,0,reviewed,",us2000807x,",18,12,0,0.7763444444444445,MEDIUM,1,1,0.45,0.8846285714285714,5.903885714285714
2021-06-03 19:49:08.413,"136 km NNE of Hihifo, Tonga",4.5,10.0,-173.4952,-14.7549,earthquake,,0,reviewed,",us7000eb73,",19,6,3,2.526731388888889,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2021-02-04 17:51:41.217,"54 km WSW of Gizo, Solomon Islands",4.6,10.0,156.3754,-8.2702,earthquake,,0,reviewed,",us6000dgq2,",17,2,3,0.8269963888888888,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2021-02-12 03:37:56.354,"7 km SE of Daday, Turkey",4.6,10.0,33.5393,41.4361,earthquake,,0,reviewed,",us6000dgvq,",3,2,4,0.005856388888888888,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2023-06-09 23:32:02.844,south of the Fiji Islands,4.6,9.812,-177.1376,-23.6738,earthquake,,0,reviewed,",us7000k8pl,",23,6,4,0.7617080555555555,MEDIUM,1,1,0.45999999999999996,0.9859828571428572,6.257948571428571
2019-08-13 18:29:24.009,"125 km SW of Lata, Solomon Islands",4.6,10.0,165.0941,-11.6226,earthquake,,0,reviewed,",us600057iu,",18,8,1,2.6560455555555555,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-08-19 02:42:12.196,southern Mid-Atlantic Ridge,5.4,10.0,-11.7575,-20.4516,earthquake,green,0,reviewed,",us6000ic0i,",2,8,4,0.11373583333333334,MEDIUM,1,0,0.54,0.9857142857142858,6.657142857142857
2023-04-04 15:15:42.968,"Hokkaido, Japan region",4.6,73.955,144.9347,42.8125,earthquake,,0,reviewed,",us6000k1yq,",15,4,1,0.5371341666666667,MEDIUM,1,0,0.45999999999999996,0.89435,5.9830499999999995
2017-07-20 23:23:51.780,"6 km NNW of Kos, Greece",4.7,10.0,27.2653,36.9482,earthquake,,0,reviewed,",us20009ypp,",23,7,3,0.40319166666666667,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2017-09-11 02:23:51.090,"62 km S of San Mateo del Mar, Mexico",4.7,51.53,-94.9001,15.6517,earthquake,,0,reviewed,",us2000ajsz,",2,9,0,0.8615027777777777,MEDIUM,1,0,0.47000000000000003,0.9263857142857143,6.129157142857142
2018-09-14 12:20:16.840,south of Tonga,4.6,10.0,-175.4686,-24.1196,earthquake,,0,reviewed,",us2000hi7s,",12,9,4,0.6383694444444444,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2020-12-17 18:04:55.642,"45 km N of Yigo Village, Guam",4.9,119.73,144.9388,13.9478,earthquake,,0,reviewed,",us7000crw9,",18,12,3,1.399783611111111,MEDIUM,1,0,0.49000000000000005,0.8289571428571428,5.936871428571429
2021-02-17 12:29:34.940,"59 km NNW of Finschhafen, Papua New Guinea",4.6,60.94,147.6186,-6.0743,earthquake,,0,reviewed,",us6000didn,",12,2,2,0.08003638888888888,MEDIUM,1,0,0.45999999999999996,0.9129428571428572,6.038828571428571
2018-01-07 06:47:15.780,"86 km E of W?ngjing, India",5.6,33.0,94.9055,24.7382,earthquake,green,0,reviewed,",us1000c1my,iscgem616640738,",6,1,6,0.6578916666666667,MEDIUM,1,0,0.5599999999999999,0.9528571428571428,6.658571428571428
2020-03-17 08:12:03.636,"54 km NNW of Tomé, Chile",5.6,33.03,-73.1685,-36.1555,earthquake,green,0,reviewed,",us60008gzt,pt20077000,",8,3,1,0.5813741666666667,MEDIUM,1,0,0.5599999999999999,0.9528142857142857,6.658442857142857
2019-02-20 07:09:24.560,"2 km NNW of Capissayan Sur, Philippines",4.6,82.35,121.8102,18.069,earthquake,,0,reviewed,",us1000j9df,",7,2,2,0.3103194444444445,MEDIUM,1,0,0.45999999999999996,0.8823571428571428,5.947071428571428
2022-02-12 14:27:57.084,central Mid-Atlantic Ridge,5.0,10.0,-19.7758,-0.4424,earthquake,,0,reviewed,",us7000gkab,",14,2,5,2.4655827777777777,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2023-12-16 10:44:47.296,"Maug Islands region, Northern Mariana Islands",4.7,10.0,145.3661,20.0334,earthquake,,0,reviewed,",us7000lji1,",10,12,5,0.44784972222222225,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2019-01-06 03:45:34.525,"61 km WNW of Tanana, Alaska",5.1,17.1,-153.2799,65.407,earthquake,green,0,reviewed,",ak0199za3yf,us2000j0p8,",3,1,6,4.855579166666667,MEDIUM,1,0,0.51,0.9755714285714285,6.476714285714285
2015-03-08 15:43:47.220,"194 km N of Bamboo Flat, India",4.6,40.08,92.7483,13.4596,earthquake,,0,reviewed,",us10001ll4,",15,3,6,0.28831666666666667,MEDIUM,1,0,0.45999999999999996,0.9427428571428571,6.12822857142857
2021-06-29 00:09:18.419,"189 km NE of Tual, Indonesia",4.6,10.0,133.9968,-4.4488,earthquake,,0,reviewed,",us6000eqp1,",0,6,1,0.14992166666666665,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2021-02-10 16:30:32.308,southeast of the Loyalty Islands,4.9,10.0,171.6477,-23.3364,earthquake,,0,reviewed,",us6000dj1q,",16,2,2,0.18230944444444444,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2016-03-12 18:01:05.180,"Andreanof Islands, Aleutian Islands, Alaska",4.6,51.47,-174.1299,51.7414,earthquake,,0,reviewed,",ak12969555,ak0163bdf0a7,us10004x1u,",18,3,5,1.9305555555555556,MEDIUM,1,0,0.45999999999999996,0.9264714285714286,6.079414285714285
2018-01-23 03:45:14.210,Iran-Iraq border region,4.7,10.0,46.9244,33.4499,earthquake,,0,reviewed,",us2000cmwc,",3,1,1,0.4789833333333333,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-11-02 03:44:31.700,"181 km SSE of Ust’-Kamchatsk Staryy, Russia",5.4,10.0,163.6926,54.7482,earthquake,,0,reviewed,",us100073lv,",3,11,2,3.8183361111111114,MEDIUM,1,0,0.54,0.9857142857142858,6.657142857142857
2021-03-13 03:17:49.304,Kermadec Islands region,4.7,10.0,-176.912,-30.1237,earthquake,,0,reviewed,",us7000dj0a,",3,3,5,0.33827305555555554,MEDIUM,1,1,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-11-29 08:54:19.520,"241 km E of Levuka, Fiji",4.7,592.27,-178.4078,-17.8817,earthquake,,0,reviewed,",us10007d35,",8,11,1,0.13283333333333333,MEDIUM,1,1,0.47000000000000003,0.15390000000000004,3.8117
2024-01-13 08:26:21.958,"103 km NNW of San Antonio de los Cobres, Argentina",4.5,215.291,-66.8197,-23.402,earthquake,,0,reviewed,",us6000m3h4,",8,1,5,1.5061080555555555,MEDIUM,1,0,0.45,0.6924414285714287,5.327324285714285
2017-11-28 23:34:21.170,"62 km S of Champerico, Guatemala",4.5,35.0,-91.805,13.7353,earthquake,,0,reviewed,",us2000bvpw,",23,11,1,5.938938888888889,MEDIUM,1,0,0.45,0.95,6.1
2022-01-23 02:26:58.135,"58 km N of Rabaul, Papua New Guinea",4.5,10.0,152.0658,-3.6778,earthquake,,0,reviewed,",us7000ggmz,",2,1,6,0.09394694444444444,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-08-18 19:27:57.134,South Sandwich Islands region,5.1,15.15,-28.3224,-55.3813,earthquake,,0,reviewed,",us6000f823,",19,8,2,0.11034972222222222,MEDIUM,1,0,0.51,0.9783571428571428,6.485071428571429
2020-04-16 19:55:59.769,Reykjanes Ridge,4.5,10.0,-34.7727,52.6537,earthquake,,0,reviewed,",us70008xvf,",19,4,3,0.5437297222222222,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2022-07-25 13:39:33.813,"97 km SE of D?r?b, Iran",4.6,10.0,55.291,28.1769,earthquake,,0,reviewed,",us7000htbd,",13,7,0,0.10142972222222223,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2016-08-23 06:51:40.920,South Sandwich Islands region,4.8,10.0,-28.0103,-55.2956,earthquake,,0,reviewed,",us10006fy2,",6,8,1,1.8663083333333332,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2018-07-17 07:02:53.020,"118 km SE of Lata, Solomon Islands",6.0,37.96,166.432,-11.5936,earthquake,green,0,reviewed,",us2000g6uy,iscgem612522377,",7,7,1,3.072147222222222,HIGH,0,0,0.6,0.9457714285714286,6.837314285714285
2016-02-21 11:03:50.100,"161 km NNW of Fais, Micronesia",4.7,50.48,140.1059,11.1668,earthquake,,0,reviewed,",us10004ri5,gcmt20160221110351,",11,2,6,1.3700750000000002,MEDIUM,1,0,0.47000000000000003,0.9278857142857143,6.1336571428571425
2018-09-10 08:49:15.830,"39 km NNW of Labuan Lombok, Indonesia",4.7,14.01,116.5351,-8.1685,earthquake,,0,reviewed,",us2000hbu5,",8,9,0,0.41684722222222226,MEDIUM,1,0,0.47000000000000003,0.9799857142857142,6.289957142857142
2016-03-03 07:11:16.090,"17 km NNE of Nichinan, Japan",5.3,55.49,131.4272,31.7483,earthquake,,0,reviewed,",us10004u9q,iscgem608450919,",7,3,3,0.4459944444444444,MEDIUM,1,0,0.53,0.9207285714285715,6.412185714285714
2017-04-03 03:08:51.210,"7 km SSE of Stilfontein, South Africa",5.2,5.0,26.8014,-26.9092,earthquake,yellow,0,reviewed,",us10008e0f,iscgem610471076,",3,4,0,0.39511388888888893,MEDIUM,1,0,0.52,0.9928571428571429,6.578571428571428
2021-08-29 21:27:28.663,"139 km NNE of San Pedro de Atacama, Chile",4.6,216.44,-67.684,-21.7482,earthquake,,0,reviewed,",us7000f5ig,",21,8,6,1.319376388888889,MEDIUM,1,0,0.45999999999999996,0.6908000000000001,5.372399999999999
2017-02-03 11:58:46.050,"90 km W of Panguna, Papua New Guinea",4.5,10.0,154.675,-6.4511,earthquake,,0,reviewed,",us20008k8f,",11,2,4,0.1829222222222222,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2018-10-02 14:17:58.400,"281 km WNW of Haveluloto, Tonga",4.6,528.48,-177.8592,-20.6184,earthquake,,0,reviewed,",us1000h9ga,",14,10,1,2.7048805555555555,MEDIUM,1,1,0.45999999999999996,0.24502857142857137,4.035085714285715
2023-05-05 07:34:14.541,"153 km S of False Pass, Alaska",4.6,16.685,-163.3784,53.4719,earthquake,,0,reviewed,",us6000k9my,ak0235qujqpv,",7,5,4,1.6771130555555556,MEDIUM,1,0,0.45999999999999996,0.9761642857142857,6.228492857142856
2019-02-08 12:02:55.940,"22 km ENE of Union, Philippines",4.9,10.0,126.2977,9.8291,earthquake,,0,reviewed,",us2000jnfl,",12,2,4,0.056925,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2015-11-18 01:58:46.980,"289 km WSW of Tual, Indonesia",5.2,116.0,130.2773,-6.4635,earthquake,,0,reviewed,",us10003z6v,gcmt20151118015847,",1,11,2,2.0990277777777777,MEDIUM,1,0,0.52,0.8342857142857143,6.102857142857142
2022-08-07 23:02:10.957,"eastern New Guinea region, Papua New Guinea",4.8,40.26,146.4573,-5.7268,earthquake,,0,reviewed,",us6000i8yn,",23,8,6,0.08249277777777778,MEDIUM,1,0,0.48,0.9424857142857143,6.227457142857142
2022-08-02 05:02:21.224,"169 km NNW of Sola, Vanuatu",4.5,226.558,166.9434,-12.4637,earthquake,,0,reviewed,",us6000i7d1,",5,8,1,2.5876652777777776,MEDIUM,1,0,0.45,0.6763457142857143,5.279037142857143
2021-08-13 01:34:38.576,South Sandwich Islands region,4.5,10.0,-23.3337,-58.3287,earthquake,,0,reviewed,",us7000f31f,",1,8,4,0.1324422222222222,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2018-11-05 19:48:36.160,"11 km SSW of Taungdwingyi, Myanmar",4.6,10.0,95.4886,19.9145,earthquake,,0,reviewed,",us2000i74f,",19,11,0,0.1502777777777778,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2020-09-29 17:55:43.245,"126 km SSW of Komodo, Indonesia",4.9,10.0,119.0589,-9.6539,earthquake,,0,reviewed,",us6000c2rr,",17,9,1,2.168272222222222,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2020-09-20 15:21:12.160,"94 km NW of Nuku‘alofa, Tonga",4.5,110.9,-175.8696,-20.5589,earthquake,,0,reviewed,",us6000c0m9,",15,9,6,1.8789902777777776,MEDIUM,1,1,0.45,0.8415714285714285,5.7747142857142855
2024-03-22 05:31:12.251,"107 km N of Paciran, Indonesia",5.2,10.0,112.3829,-5.909,earthquake,,0,reviewed,",us6000mkf6,usauto6000mkf6,",5,3,4,0.15758944444444445,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2018-09-15 04:29:49.000,north of Ascension Island,4.7,10.0,-15.6717,-1.3464,earthquake,,0,reviewed,",us2000hezz,",4,9,5,0.2538333333333333,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2017-02-27 14:51:55.970,"236 km SE of Hihifo, Tonga",4.6,22.11,-171.9857,-17.1842,earthquake,,0,reviewed,",us100087i2,",14,2,0,1.4581722222222222,MEDIUM,1,1,0.45999999999999996,0.9684142857142857,6.205242857142856
2022-09-30 03:43:08.787,"52 km NE of Angoram, Papua New Guinea",4.9,10.0,144.4065,-3.7326,earthquake,,0,reviewed,",us6000ipic,",3,9,4,0.34765388888888893,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2022-07-04 22:21:28.888,"20 km WNW of Ust’-Kamchatsk Staryy, Russia",4.6,10.0,162.1506,56.2734,earthquake,,0,reviewed,",us6000hzvj,",22,7,0,0.17999333333333334,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2023-10-23 20:35:22.084,southeast of the Loyalty Islands,4.6,10.0,170.8182,-23.2966,earthquake,,0,reviewed,",us7000l5un,",20,10,0,3.806093888888889,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-08-10 05:36:52.771,"223 km SW of Merizo Village, Guam",4.9,43.421,143.0062,12.0713,earthquake,,0,reviewed,",us6000i9ml,",5,8,2,1.5184080555555557,MEDIUM,1,0,0.49000000000000005,0.93797,6.26391
2023-01-16 04:47:12.256,"6 km ESE of Comapa, Guatemala",5.0,7.997,-89.8596,14.0805,earthquake,,0,reviewed,",us7000j4mi,",4,1,0,2.3725258333333334,MEDIUM,1,0,0.5,0.9885757142857143,6.465727142857142
2021-11-30 12:14:34.031,"108 km NW of Rabaul, Papua New Guinea",5.8,10.0,151.4221,-3.5578,earthquake,green,0,reviewed,",us6000g7w4,usauto6000g7w4,pt21334001,at00r3dwoe,",12,11,1,1.0073077777777777,MEDIUM,1,0,0.58,0.9857142857142858,6.857142857142856
2018-10-08 15:45:15.350,"Bonin Islands, Japan region",4.6,37.76,141.6854,28.4707,earthquake,,0,reviewed,",us1000hb5z,",15,10,0,0.3629527777777778,MEDIUM,1,0,0.45999999999999996,0.9460571428571428,6.138171428571427
2015-03-08 10:35:25.990,"124 km ENE of Miyako, Japan",4.6,22.25,143.3597,39.8947,earthquake,,0,reviewed,",usc000twit,",10,3,6,2.644511111111111,MEDIUM,1,0,0.45999999999999996,0.9682142857142857,6.204642857142856
2024-05-26 04:13:40.619,"54 km WSW of San Juan, Peru",4.5,10.0,-75.6114,-15.5954,earthquake,,0,reviewed,",us6000n11h,",4,5,6,0.23942888888888889,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2024-09-06 14:24:59.611,"Auckland Islands, New Zealand region",5.2,32.055,164.5975,-49.0629,earthquake,,0,reviewed,",usauto6000nq21,us6000nq21,",14,9,4,3.0293636111111115,MEDIUM,1,0,0.52,0.9542071428571428,6.462621428571428
2017-02-27 09:29:12.060,"181 km SW of Merizo Village, Guam",4.6,10.0,143.3576,12.2466,earthquake,,0,reviewed,",us20008mn7,",9,2,0,0.3092916666666667,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2020-01-10 20:15:28.589,"81 km SE of Lakatoro, Vanuatu",4.9,10.0,167.934,-16.646,earthquake,,0,reviewed,",us60007dqn,",20,1,4,0.14648222222222224,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2019-05-15 10:54:42.944,"2 km SW of Gastoúni, Greece",4.6,10.0,21.2285,37.8314,earthquake,,0,reviewed,",us70003lge,",10,5,2,2.0007816666666667,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2019-12-15 07:56:50.014,"1 km NNW of Bansalan, Philippines",4.9,15.45,125.2055,6.7988,earthquake,,0,reviewed,",us60006rq6,",7,12,6,0.05166111111111111,MEDIUM,1,0,0.49000000000000005,0.9779285714285715,6.383785714285715
2019-02-21 06:57:12.320,"173 km NNW of Sola, Vanuatu",4.7,111.17,166.8291,-12.4765,earthquake,,0,reviewed,",us1000j9fm,",6,2,3,0.15079444444444445,MEDIUM,1,0,0.47000000000000003,0.8411857142857143,5.873557142857143
2023-01-26 04:23:51.212,"167 km NW of Tobelo, Indonesia",5.7,35.0,126.9856,2.8391,earthquake,green,0,reviewed,",usauto6000jjbj,us6000jjbj,",4,1,3,0.12938777777777777,MEDIUM,1,0,0.5700000000000001,0.95,6.7
2016-09-23 01:57:42.090,"195 km SE of Hasaki, Japan",4.5,10.0,142.3192,34.4626,earthquake,,0,reviewed,",us10006rtv,",1,9,4,0.09154166666666667,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2019-07-02 14:53:12.336,"79 km SW of Mendi, Papua New Guinea",5.1,10.0,143.0896,-6.5836,earthquake,,0,reviewed,",us700048mu,",14,7,1,0.026516944444444444,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2022-07-06 22:09:12.433,Mariana Islands region,4.8,35.0,145.8136,21.3257,earthquake,,0,reviewed,",us6000i0dw,",22,7,2,2.2892686111111114,MEDIUM,1,0,0.48,0.95,6.249999999999999
2021-07-10 18:45:19.834,"7 km S of Sangay, Philippines",4.9,77.49,124.0361,6.3799,earthquake,,0,reviewed,",us6000eu6g,",18,7,5,1.9464525000000001,MEDIUM,1,0,0.49000000000000005,0.8893,6.1179
2022-03-14 15:00:58.348,"Kermadec Islands, New Zealand",4.6,10.0,-177.6833,-30.1262,earthquake,,0,reviewed,",us6000h4g1,",15,3,0,0.17171722222222222,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2019-07-26 21:00:04.207,"148 km NNE of Nurota, Uzbekistan",4.6,10.0,66.0419,41.8721,earthquake,,0,reviewed,",us60004w5t,",21,7,4,0.7186988888888889,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-08-26 20:17:06.660,"55 km NNW of Hihifo, Tonga",4.8,78.45,-173.9724,-15.4786,earthquake,,0,reviewed,",us20003hjs,",20,8,2,4.446933333333333,MEDIUM,1,1,0.48,0.8879285714285714,6.0637857142857134
2022-03-31 07:49:16.221,"207 km WSW of Merizo Village, Guam",4.5,19.16,143.0748,12.2365,earthquake,,0,reviewed,",us7000gzvd,",7,3,3,0.1272536111111111,MEDIUM,1,0,0.45,0.9726285714285714,6.167885714285713
2024-10-01 21:19:49.760,"62 km NE of Gigmoto, Philippines",5.9,10.0,124.8171,14.1621,earthquake,green,0,reviewed,",us7000nhk8,usauto7000nhk8,pt24275002,at00skp4l7,",21,10,1,0.3481238888888889,MEDIUM,1,0,0.5900000000000001,0.9857142857142858,6.9071428571428575
2020-02-04 15:47:12.160,"155 km SE of Gizo, Solomon Islands",5.1,10.0,157.9045,-9.0299,earthquake,,0,reviewed,",us60007pgq,",15,2,1,0.01058611111111111,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2015-02-03 17:41:14.070,"66 km W of Bulolo, Papua New Guinea",4.6,157.77,146.0417,-7.1299,earthquake,,0,reviewed,",usc000tlbi,",17,2,1,0.8485444444444445,MEDIUM,1,0,0.45999999999999996,0.7746142857142857,5.623842857142857
2015-02-22 22:17:07.600,Fiji region,4.7,576.39,-177.4639,-19.2428,earthquake,,0,reviewed,",usc000tsck,",22,2,6,1.0426666666666666,MEDIUM,1,1,0.47000000000000003,0.17658571428571435,3.879757142857143
2019-10-03 04:54:56.369,"9 km SW of Tingloy, Philippines",4.6,137.86,120.7991,13.6052,earthquake,,0,reviewed,",us70005q4r,",4,10,3,0.16661638888888888,MEDIUM,1,0,0.45999999999999996,0.8030571428571428,5.709171428571428
2023-02-18 19:55:20.601,South Sandwich Islands region,4.7,35.0,-28.166,-55.6068,earthquake,,0,reviewed,",us6000jpyx,",19,2,5,0.39690527777777773,MEDIUM,1,0,0.47000000000000003,0.95,6.2
2019-03-16 15:46:28.385,"65 km W of Poso, Indonesia",4.5,10.0,120.1654,-1.4616,earthquake,,0,reviewed,",us1000jh2x,",15,3,5,0.8022855555555556,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2019-06-14 01:12:10.835,"170 km SE of Kokopo, Papua New Guinea",4.8,46.57,153.5211,-5.2433,earthquake,,0,reviewed,",us600040jn,",1,6,4,0.08605777777777777,MEDIUM,1,0,0.48,0.9334714285714286,6.200414285714285
2017-09-17 14:23:04.020,"118 km WNW of Höfn, Iceland",4.6,8.23,-17.6137,64.4904,earthquake,,0,reviewed,",us2000at6b,",14,9,6,0.8760305555555555,MEDIUM,1,0,0.45999999999999996,0.9882428571428571,6.26472857142857
2018-02-05 15:58:41.310,"20 km NE of Hualien City, Taiwan",4.8,8.42,121.7522,24.1071,earthquake,,0,reviewed,",us1000cg32,",15,2,0,0.9691944444444445,MEDIUM,1,0,0.48,0.9879714285714286,6.363914285714286
2024-01-20 06:03:04.554,"103 km WSW of Ternate, Indonesia",4.5,54.254,126.5094,0.4868,earthquake,,0,reviewed,",us6000m4xs,",6,1,5,0.7138919444444445,MEDIUM,1,0,0.45,0.9224942857142857,6.017482857142857
2022-02-22 11:05:21.870,south of the Fiji Islands,4.5,500.33,-179.4899,-23.8078,earthquake,,0,reviewed,",us7000gmxi,",11,2,1,0.3533516666666667,MEDIUM,1,1,0.45,0.28524285714285713,4.105728571428572
2018-02-08 01:54:59.140,"21 km WSW of Madang, Papua New Guinea",4.5,35.0,145.6279,-5.3276,earthquake,,0,reviewed,",us2000cylz,",1,2,3,0.3519166666666667,MEDIUM,1,0,0.45,0.95,6.1
2017-10-04 07:34:12.090,"106 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",4.8,36.93,-94.1416,15.0051,earthquake,,0,reviewed,",us2000b0vg,",7,10,2,0.12016111111111111,MEDIUM,1,0,0.48,0.9472428571428572,6.24172857142857
2016-12-17 14:05:30.250,"131 km W of Panguna, Papua New Guinea",4.7,10.0,154.3101,-6.1198,earthquake,,0,reviewed,",us10007psg,",14,12,5,0.17767777777777777,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
